,Hemisphere,Day,Month,Year,Date,Temperature Variation
3298,Southern,01,August,1935,01/August/1935,-0.36
3299,Southern,01,August,1936,01/August/1936,-0.28
3300,Southern,01,August,1937,01/August/1937,-0.11
3301,Southern,01,August,1938,01/August/1938,-0.21
3302,Southern,01,August,1939,01/August/1939,-0.19
3303,Southern,01,August,1940,01/August/1940,0.08
3304,Southern,01,August,1941,01/August/1941,0.13
3305,Southern,01,August,1942,01/August/1942,0.0
3306,Southern,01,August,1943,01/August/1943,-0.08
3307,Southern,01,August,1944,01/August/1944,0.22
3308,Southern,01,August,1945,01/August/1945,0.24
3309,Southern,01,August,1946,01/August/1946,-0.31
3310,Southern,01,August,1947,01/August/1947,-0.1
3311,Southern,01,August,1948,01/August/1948,-0.26
3312,Southern,01,August,1949,01/August/1949,-0.21
3313,Southern,01,August,1950,01/August/1950,-0.12
3314,Southern,01,August,1951,01/August/1951,-0.1
3315,Southern,01,August,1952,01/August/1952,0.02
3316,Southern,01,August,1953,01/August/1953,-0.07
3317,Southern,01,August,1954,01/August/1954,-0.34
3318,Southern,01,August,1955,01/August/1955,-0.05
3319,Southern,01,August,1956,01/August/1956,-0.24
3320,Southern,01,August,1957,01/August/1957,0.14
3321,Southern,01,August,1958,01/August/1958,-0.21
3322,Southern,01,August,1959,01/August/1959,-0.11
3323,Southern,01,August,1960,01/August/1960,-0.07
3324,Southern,01,August,1961,01/August/1961,-0.03
3325,Southern,01,August,1962,01/August/1962,-0.06
3326,Southern,01,August,1963,01/August/1963,0.3
3327,Southern,01,August,1964,01/August/1964,-0.21
3328,Southern,01,August,1965,01/August/1965,0.12
3329,Southern,01,August,1966,01/August/1966,-0.3
3330,Southern,01,August,1967,01/August/1967,-0.06
3331,Southern,01,August,1968,01/August/1968,-0.09
3332,Southern,01,August,1969,01/August/1969,0.03
3333,Southern,01,August,1970,01/August/1970,-0.15
3334,Southern,01,August,1971,01/August/1971,0.13
3335,Southern,01,August,1972,01/August/1972,0.4
3336,Southern,01,August,1973,01/August/1973,0.08
3337,Southern,01,August,1974,01/August/1974,0.31
3338,Southern,01,August,1975,01/August/1975,-0.2
3339,Southern,01,August,1976,01/August/1976,-0.03
3340,Southern,01,August,1977,01/August/1977,0.33
3341,Southern,01,August,1978,01/August/1978,-0.12
3342,Southern,01,August,1979,01/August/1979,0.29
3343,Southern,01,August,1980,01/August/1980,0.28
3344,Southern,01,August,1981,01/August/1981,0.53
3345,Southern,01,August,1982,01/August/1982,0.15
3346,Southern,01,August,1983,01/August/1983,0.45
3347,Southern,01,August,1984,01/August/1984,0.33
3348,Southern,01,August,1985,01/August/1985,0.34
3349,Southern,01,August,1986,01/August/1986,0.27
3350,Southern,01,August,1987,01/August/1987,0.24
3351,Southern,01,August,1988,01/August/1988,0.52
3352,Southern,01,August,1989,01/August/1989,0.4
3353,Southern,01,August,1990,01/August/1990,0.28
3354,Southern,01,August,1991,01/August/1991,0.43
3355,Southern,01,August,1992,01/August/1992,0.24
3356,Southern,01,August,1993,01/August/1993,0.2
3357,Southern,01,August,1994,01/August/1994,0.11
3358,Southern,01,August,1995,01/August/1995,0.37
3359,Southern,01,August,1996,01/August/1996,0.76
3360,Southern,01,August,1997,01/August/1997,0.36
3361,Southern,01,August,1998,01/August/1998,0.59
3362,Southern,01,August,1999,01/August/1999,0.33
3363,Southern,01,August,2000,01/August/2000,0.36
3364,Southern,01,August,2001,01/August/2001,0.33
3365,Southern,01,August,2002,01/August/2002,0.52
3366,Southern,01,August,2003,01/August/2003,0.44
3367,Southern,01,August,2004,01/August/2004,0.4
3368,Southern,01,August,2005,01/August/2005,0.54
3369,Southern,01,August,2006,01/August/2006,0.72
3370,Southern,01,August,2007,01/August/2007,0.46
3371,Southern,01,August,2008,01/August/2008,0.36
3372,Southern,01,August,2009,01/August/2009,0.64
3373,Southern,01,August,2010,01/August/2010,0.49
3374,Southern,01,August,2011,01/August/2011,0.77
3375,Southern,01,August,2012,01/August/2012,0.52
3376,Southern,01,August,2013,01/August/2013,0.66
3377,Southern,01,August,2014,01/August/2014,0.73
3378,Southern,01,August,2015,01/August/2015,0.61
3379,Southern,01,August,2016,01/August/2016,0.92
3380,Southern,01,August,2017,01/August/2017,0.73
3381,Southern,01,August,2018,01/August/2018,0.65
3382,Southern,01,August,2019,01/August/2019,0.79
3383,Southern,01,August,2020,01/August/2020,0.62
3384,Global,01,September,1880,01/September/1880,-0.13
3385,Global,01,September,1881,01/September/1881,-0.14
3386,Global,01,September,1882,01/September/1882,-0.13
3387,Global,01,September,1883,01/September/1883,-0.2
3388,Global,01,September,1884,01/September/1884,-0.26
3389,Global,01,September,1885,01/September/1885,-0.28
3390,Global,01,September,1886,01/September/1886,-0.23
3391,Global,01,September,1887,01/September/1887,-0.25
3392,Global,01,September,1888,01/September/1888,-0.11
3393,Global,01,September,1889,01/September/1889,-0.24
3394,Global,01,September,1890,01/September/1890,-0.36
3395,Global,01,September,1891,01/September/1891,-0.15
3396,Global,01,September,1892,01/September/1892,-0.16
3397,Global,01,September,1893,01/September/1893,-0.22
3398,Global,01,September,1894,01/September/1894,-0.27
3399,Global,01,September,1895,01/September/1895,-0.12
3400,Global,01,September,1896,01/September/1896,-0.07
3401,Global,01,September,1897,01/September/1897,-0.08
3402,Global,01,September,1898,01/September/1898,-0.21
3403,Global,01,September,1899,01/September/1899,-0.04
3404,Global,01,September,1900,01/September/1900,-0.04
3405,Global,01,September,1901,01/September/1901,-0.21
3406,Global,01,September,1902,01/September/1902,-0.28
3407,Global,01,September,1903,01/September/1903,-0.49
3408,Global,01,September,1904,01/September/1904,-0.55
3409,Global,01,September,1905,01/September/1905,-0.18
3410,Global,01,September,1906,01/September/1906,-0.28
3411,Global,01,September,1907,01/September/1907,-0.33
3412,Global,01,September,1908,01/September/1908,-0.35
3413,Global,01,September,1909,01/September/1909,-0.38
3414,Global,01,September,1910,01/September/1910,-0.38
3415,Global,01,September,1911,01/September/1911,-0.4
3416,Global,01,September,1912,01/September/1912,-0.57
3417,Global,01,September,1913,01/September/1913,-0.34
3418,Global,01,September,1914,01/September/1914,-0.16
3419,Global,01,September,1915,01/September/1915,-0.2
3420,Global,01,September,1916,01/September/1916,-0.35
3421,Global,01,September,1917,01/September/1917,-0.22
3422,Global,01,September,1918,01/September/1918,-0.17
3423,Global,01,September,1919,01/September/1919,-0.25
3424,Global,01,September,1920,01/September/1920,-0.21
3425,Global,01,September,1921,01/September/1921,-0.19
3426,Global,01,September,1922,01/September/1922,-0.35
3427,Global,01,September,1923,01/September/1923,-0.31
3428,Global,01,September,1924,01/September/1924,-0.32
3429,Global,01,September,1925,01/September/1925,-0.19
3430,Global,01,September,1926,01/September/1926,-0.14
3431,Global,01,September,1927,01/September/1927,-0.12
3432,Global,01,September,1928,01/September/1928,-0.21
3433,Global,01,September,1929,01/September/1929,-0.25
3434,Global,01,September,1930,01/September/1930,-0.15
3435,Global,01,September,1931,01/September/1931,-0.07
3436,Global,01,September,1932,01/September/1932,-0.11
3437,Global,01,September,1933,01/September/1933,-0.29
3438,Global,01,September,1934,01/September/1934,-0.15
3439,Global,01,September,1935,01/September/1935,-0.21
3440,Global,01,September,1936,01/September/1936,-0.09
3441,Global,01,September,1937,01/September/1937,0.09
3442,Global,01,September,1938,01/September/1938,0.0
3443,Global,01,September,1939,01/September/1939,-0.07
3444,Global,01,September,1940,01/September/1940,0.15
3445,Global,01,September,1941,01/September/1941,0.02
3446,Global,01,September,1942,01/September/1942,-0.03
3447,Global,01,September,1943,01/September/1943,0.05
3448,Global,01,September,1944,01/September/1944,0.28
3449,Global,01,September,1945,01/September/1945,0.2
3450,Global,01,September,1946,01/September/1946,-0.08
3451,Global,01,September,1947,01/September/1947,-0.12
3452,Global,01,September,1948,01/September/1948,-0.14
3453,Global,01,September,1949,01/September/1949,-0.14
3454,Global,01,September,1950,01/September/1950,-0.11
3455,Global,01,September,1951,01/September/1951,0.05
3456,Global,01,September,1952,01/September/1952,0.07
3457,Global,01,September,1953,01/September/1953,0.04
3458,Global,01,September,1954,01/September/1954,-0.1
3459,Global,01,September,1955,01/September/1955,-0.11
3460,Global,01,September,1956,01/September/1956,-0.19
3461,Global,01,September,1957,01/September/1957,0.09
3462,Global,01,September,1958,01/September/1958,-0.02
3463,Global,01,September,1959,01/September/1959,-0.06
3464,Global,01,September,1960,01/September/1960,0.07
3465,Global,01,September,1961,01/September/1961,0.09
3466,Global,01,September,1962,01/September/1962,0.0
3467,Global,01,September,1963,01/September/1963,0.18
3468,Global,01,September,1964,01/September/1964,-0.3
3469,Global,01,September,1965,01/September/1965,-0.15
3470,Global,01,September,1966,01/September/1966,-0.03
3471,Global,01,September,1967,01/September/1967,-0.06
3472,Global,01,September,1968,01/September/1968,-0.19
3473,Global,01,September,1969,01/September/1969,0.09
3474,Global,01,September,1970,01/September/1970,0.12
3475,Global,01,September,1971,01/September/1971,-0.06
3476,Global,01,September,1972,01/September/1972,0.02
3477,Global,01,September,1973,01/September/1973,0.09
3478,Global,01,September,1974,01/September/1974,-0.08
3479,Global,01,September,1975,01/September/1975,-0.03
3480,Global,01,September,1976,01/September/1976,-0.06
3481,Global,01,September,1977,01/September/1977,0.02
3482,Global,01,September,1978,01/September/1978,0.06
3483,Global,01,September,1979,01/September/1979,0.25
3484,Global,01,September,1980,01/September/1980,0.2
3485,Global,01,September,1981,01/September/1981,0.15
3486,Global,01,September,1982,01/September/1982,0.14
3487,Global,01,September,1983,01/September/1983,0.37
3488,Global,01,September,1984,01/September/1984,0.21
3489,Global,01,September,1985,01/September/1985,0.13
3490,Global,01,September,1986,01/September/1986,0.03
3491,Global,01,September,1987,01/September/1987,0.35
3492,Global,01,September,1988,01/September/1988,0.37
3493,Global,01,September,1989,01/September/1989,0.35
3494,Global,01,September,1990,01/September/1990,0.23
3495,Global,01,September,1991,01/September/1991,0.44
3496,Global,01,September,1992,01/September/1992,-0.01
3497,Global,01,September,1993,01/September/1993,0.12
3498,Global,01,September,1994,01/September/1994,0.32
3499,Global,01,September,1995,01/September/1995,0.34
3500,Global,01,September,1996,01/September/1996,0.25
3501,Global,01,September,1997,01/September/1997,0.52
3502,Global,01,September,1998,01/September/1998,0.42
3503,Global,01,September,1999,01/September/1999,0.38
3504,Global,01,September,2000,01/September/2000,0.38
3505,Global,01,September,2001,01/September/2001,0.52
3506,Global,01,September,2002,01/September/2002,0.63
3507,Global,01,September,2003,01/September/2003,0.62
3508,Global,01,September,2004,01/September/2004,0.5
3509,Global,01,September,2005,01/September/2005,0.71
3510,Global,01,September,2006,01/September/2006,0.65
3511,Global,01,September,2007,01/September/2007,0.6
3512,Global,01,September,2008,01/September/2008,0.61
3513,Global,01,September,2009,01/September/2009,0.73
3514,Global,01,September,2010,01/September/2010,0.63
3515,Global,01,September,2011,01/September/2011,0.57
3516,Global,01,September,2012,01/September/2012,0.72
3517,Global,01,September,2013,01/September/2013,0.78
3518,Global,01,September,2014,01/September/2014,0.88
3519,Global,01,September,2015,01/September/2015,0.85
3520,Global,01,September,2016,01/September/2016,0.91
3521,Global,01,September,2017,01/September/2017,0.77
3522,Global,01,September,2018,01/September/2018,0.81
3523,Global,01,September,2019,01/September/2019,0.93
3524,Global,01,September,2020,01/September/2020,0.99
3525,Northern,01,September,1880,01/September/1880,-0.21
3526,Northern,01,September,1881,01/September/1881,-0.25
3527,Northern,01,September,1882,01/September/1882,-0.23
3528,Northern,01,September,1883,01/September/1883,-0.3
3529,Northern,01,September,1884,01/September/1884,-0.43
3530,Northern,01,September,1885,01/September/1885,-0.38
3531,Northern,01,September,1886,01/September/1886,-0.32
3532,Northern,01,September,1887,01/September/1887,-0.19
3533,Northern,01,September,1888,01/September/1888,-0.18
3534,Northern,01,September,1889,01/September/1889,-0.3
3535,Northern,01,September,1890,01/September/1890,-0.34
3536,Northern,01,September,1891,01/September/1891,-0.08
3537,Northern,01,September,1892,01/September/1892,-0.2
3538,Northern,01,September,1893,01/September/1893,-0.28
3539,Northern,01,September,1894,01/September/1894,-0.32
3540,Northern,01,September,1895,01/September/1895,-0.05
3541,Northern,01,September,1896,01/September/1896,-0.12
3542,Northern,01,September,1897,01/September/1897,-0.06
3543,Northern,01,September,1898,01/September/1898,-0.16
3544,Northern,01,September,1899,01/September/1899,-0.04
3545,Northern,01,September,1900,01/September/1900,-0.01
3546,Northern,01,September,1901,01/September/1901,-0.26
3547,Northern,01,September,1902,01/September/1902,-0.32
3548,Northern,01,September,1903,01/September/1903,-0.48
3549,Northern,01,September,1904,01/September/1904,-0.62
3550,Northern,01,September,1905,01/September/1905,-0.18
3551,Northern,01,September,1906,01/September/1906,-0.23
3552,Northern,01,September,1907,01/September/1907,-0.39
3553,Northern,01,September,1908,01/September/1908,-0.3
3554,Northern,01,September,1909,01/September/1909,-0.36
3555,Northern,01,September,1910,01/September/1910,-0.42
3556,Northern,01,September,1911,01/September/1911,-0.37
3557,Northern,01,September,1912,01/September/1912,-0.79
3558,Northern,01,September,1913,01/September/1913,-0.42
3559,Northern,01,September,1914,01/September/1914,-0.29
3560,Northern,01,September,1915,01/September/1915,-0.2
3561,Northern,01,September,1916,01/September/1916,-0.48
3562,Northern,01,September,1917,01/September/1917,-0.3
3563,Northern,01,September,1918,01/September/1918,-0.25
3564,Northern,01,September,1919,01/September/1919,-0.19
3565,Northern,01,September,1920,01/September/1920,-0.35
3566,Northern,01,September,1921,01/September/1921,-0.17
3567,Northern,01,September,1922,01/September/1922,-0.43
3568,Northern,01,September,1923,01/September/1923,-0.17
3569,Northern,01,September,1924,01/September/1924,-0.22
3570,Northern,01,September,1925,01/September/1925,-0.04
3571,Northern,01,September,1926,01/September/1926,-0.02
3572,Northern,01,September,1927,01/September/1927,0.03
3573,Northern,01,September,1928,01/September/1928,-0.16
3574,Northern,01,September,1929,01/September/1929,-0.2
3575,Northern,01,September,1930,01/September/1930,-0.02
3576,Northern,01,September,1931,01/September/1931,0.17
3577,Northern,01,September,1932,01/September/1932,0.1
3578,Northern,01,September,1933,01/September/1933,-0.28
3579,Northern,01,September,1934,01/September/1934,-0.14
3580,Northern,01,September,1935,01/September/1935,-0.06
3581,Northern,01,September,1936,01/September/1936,0.07
3582,Northern,01,September,1937,01/September/1937,0.29
3583,Northern,01,September,1938,01/September/1938,0.15
3584,Northern,01,September,1939,01/September/1939,0.13
3585,Northern,01,September,1940,01/September/1940,0.27
3586,Northern,01,September,1941,01/September/1941,0.1
3587,Northern,01,September,1942,01/September/1942,0.11
3588,Northern,01,September,1943,01/September/1943,0.14
3589,Northern,01,September,1944,01/September/1944,0.35
3590,Northern,01,September,1945,01/September/1945,0.2
3591,Northern,01,September,1946,01/September/1946,-0.04
3592,Northern,01,September,1947,01/September/1947,-0.01
3593,Northern,01,September,1948,01/September/1948,-0.03
3594,Northern,01,September,1949,01/September/1949,-0.1
3595,Northern,01,September,1950,01/September/1950,-0.09
3596,Northern,01,September,1951,01/September/1951,0.34
3597,Northern,01,September,1952,01/September/1952,0.14
3598,Northern,01,September,1953,01/September/1953,0.17
3599,Northern,01,September,1954,01/September/1954,0.09
3600,Northern,01,September,1955,01/September/1955,-0.02
3601,Northern,01,September,1956,01/September/1956,-0.32
3602,Northern,01,September,1957,01/September/1957,0.12
3603,Northern,01,September,1958,01/September/1958,0.07
3604,Northern,01,September,1959,01/September/1959,0.13
3605,Northern,01,September,1960,01/September/1960,0.12
3606,Northern,01,September,1961,01/September/1961,-0.02
3607,Northern,01,September,1962,01/September/1962,-0.02
3608,Northern,01,September,1963,01/September/1963,0.13
3609,Northern,01,September,1964,01/September/1964,-0.28
3610,Northern,01,September,1965,01/September/1965,-0.2
3611,Northern,01,September,1966,01/September/1966,0.06
3612,Northern,01,September,1967,01/September/1967,-0.03
3613,Northern,01,September,1968,01/September/1968,-0.04
3614,Northern,01,September,1969,01/September/1969,0.04
3615,Northern,01,September,1970,01/September/1970,-0.05
3616,Northern,01,September,1971,01/September/1971,-0.14
3617,Northern,01,September,1972,01/September/1972,-0.26
3618,Northern,01,September,1973,01/September/1973,-0.08
3619,Northern,01,September,1974,01/September/1974,-0.16
3620,Northern,01,September,1975,01/September/1975,-0.08
3621,Northern,01,September,1976,01/September/1976,-0.12
3622,Northern,01,September,1977,01/September/1977,0.13
3623,Northern,01,September,1978,01/September/1978,-0.01
3624,Northern,01,September,1979,01/September/1979,0.19
3625,Northern,01,September,1980,01/September/1980,0.1
3626,Northern,01,September,1981,01/September/1981,0.14
3627,Northern,01,September,1982,01/September/1982,0.06
3628,Northern,01,September,1983,01/September/1983,0.26
3629,Northern,01,September,1984,01/September/1984,-0.03
3630,Northern,01,September,1985,01/September/1985,0.03
3631,Northern,01,September,1986,01/September/1986,-0.02
3632,Northern,01,September,1987,01/September/1987,0.39
3633,Northern,01,September,1988,01/September/1988,0.26
3634,Northern,01,September,1989,01/September/1989,0.25
3635,Northern,01,September,1990,01/September/1990,0.42
3636,Northern,01,September,1991,01/September/1991,0.36
